Time,TimeStamp, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, MagX, MagY, MagZ, Roll, Pitch, Yaw, Qw, Qx, Qy, Qz
17-54-07.439,32407, -1.123, -0.202, -1.094, -46.83, -183.13, -370.34, -2.292, 16.392, 18.542, 115.36, -61.66, 101.28, 0.626, -0.735, 0.248, 0.080
17-54-07.441,32409, -1.121, -0.245, -1.120, -40.87, -182.11, -366.94, -2.292, 16.392, 18.542, 115.84, -62.42, 102.33, 0.627, -0.737, 0.240, 0.078
17-54-07.445,32412, -1.122, -0.252, -1.147, -34.67, -180.75, -364.48, -2.292, 16.392, 18.542, 116.32, -63.20, 103.38, 0.628, -0.739, 0.232, 0.077
17-54-07.446,32414, -1.120, -0.277, -1.170, -27.95, -179.20, -362.83, -4.417, 17.208, 18.708, 116.81, -63.98, 104.43, 0.629, -0.741, 0.223, 0.075
17-54-07.448,32417, -1.113, -0.309, -1.196, -20.57, -177.74, -361.81, -4.417, 17.208, 18.708, 117.32, -64.77, 105.49, 0.630, -0.743, 0.215, 0.073
17-54-07.450,32419, -1.115, -0.291, -1.210, -12.56, -176.68, -361.23, -4.417, 17.208, 18.708, 117.86, -65.53, 106.56, 0.631, -0.744, 0.207, 0.071
17-54-07.454,32422, -1.107, -0.296, -1.227, -4.11, -176.22, -360.96, -4.417, 17.208, 18.708, 118.39, -66.33, 107.62, 0.632, -0.746, 0.198, 0.069
17-54-07.456,32424, -1.098, -0.299, -1.248, 4.69, -176.31, -360.77, -6.917, 18.100, 18.975, 118.93, -67.12, 108.69, 0.634, -0.747, 0.190, 0.066
17-54-07.458,32427, -1.080, -0.096, -1.287, 13.75, -176.69, -360.69, -6.917, 18.100, 18.975, 119.48, -67.93, 109.76, 0.635, -0.748, 0.182, 0.064
17-54-07.460,32429, -1.025, -0.101, -1.315, 23.57, -176.89, -360.82, -6.917, 18.100, 18.975, 120.05, -68.72, 110.85, 0.637, -0.749, 0.174, 0.062
17-54-07.464,32432, -0.936, -0.268, -1.302, 35.75, -176.48, -361.38, -6.917, 18.100, 18.975, 120.60, -69.55, 111.91, 0.638, -0.749, 0.165, 0.060
17-54-07.466,32434, -0.932, -0.281, -1.305, 50.36, -175.39, -361.57, -9.750, 18.875, 18.625, 121.14, -70.39, 112.95, 0.640, -0.750, 0.157, 0.058
17-54-07.468,32437, -0.896, 0.033, -1.310, 66.05, -174.22, -360.74, -9.750, 18.875, 18.625, 121.65, -71.24, 113.95, 0.642, -0.750, 0.149, 0.055
17-54-07.470,32439, -0.807, -0.088, -1.258, 81.84, -173.39, -359.12, -9.750, 18.875, 18.625, 122.14, -72.10, 114.93, 0.645, -0.750, 0.141, 0.053
17-54-07.474,32442, -0.763, -0.120, -1.257, 98.17, -173.01, -356.79, -9.750, 18.875, 18.625, 122.56, -72.98, 115.83, 0.647, -0.749, 0.132, 0.050
17-54-07.476,32444, -0.788, -0.138, -1.242, 114.36, -173.09, -352.92, -12.125, 18.917, 18.417, 122.93, -73.88, 116.66, 0.650, -0.748, 0.124, 0.048
17-54-07.478,32447, -0.794, -0.243, -1.216, 128.56, -173.15, -346.40, -12.125, 18.917, 18.417, 123.22, -74.78, 117.41, 0.653, -0.747, 0.116, 0.045
17-54-07.480,32449, -0.753, -0.250, -1.194, 138.72, -171.95, -339.61, -12.125, 18.917, 18.417, 123.49, -75.66, 118.13, 0.656, -0.746, 0.109, 0.043
17-54-07.484,32452, -0.655, -0.182, -1.156, 144.33, -168.17, -336.50, -12.125, 18.917, 18.417, 123.74, -76.56, 118.82, 0.659, -0.745, 0.101, 0.041
17-54-07.486,32454, -0.564, -0.096, -1.102, 145.14, -161.87, -338.24, -15.100, 19.558, 17.350, 124.07, -77.46, 119.58, 0.662, -0.743, 0.093, 0.038
17-54-07.488,32457, -0.515, -0.084, -1.053, 142.36, -154.64, -341.23, -15.100, 19.558, 17.350, 124.56, -78.37, 120.47, 0.665, -0.742, 0.086, 0.035
17-54-07.490,32459, -0.478, -0.076, -0.999, 139.01, -148.27, -340.57, -15.100, 19.558, 17.350, 125.25, -79.25, 121.55, 0.667, -0.740, 0.078, 0.033
17-54-07.494,32462, -0.438, -0.047, -0.964, 137.07, -143.23, -333.92, -15.100, 19.558, 17.350, 126.04, -80.13, 122.72, 0.670, -0.739, 0.071, 0.030
17-54-07.496,32464, -0.389, 0.005, -0.920, 137.03, -138.83, -322.05, -17.267, 19.100, 16.683, 126.91, -80.98, 123.95, 0.672, -0.737, 0.064, 0.027
17-54-07.498,32467, -0.339, -0.009, -0.880, 138.46, -133.91, -307.12, -17.267, 19.100, 16.683, 127.84, -81.80, 125.23, 0.675, -0.735, 0.057, 0.025
17-54-07.500,32469, -0.266, -0.009, -0.816, 141.18, -127.83, -291.27, -17.267, 19.100, 16.683, 128.87, -82.56, 126.59, 0.677, -0.734, 0.050, 0.022
17-54-07.504,32472, -0.193, 0.006, -0.759, 144.80, -120.47, -275.84, -17.267, 19.100, 16.683, 129.84, -83.33, 127.88, 0.680, -0.732, 0.044, 0.020
17-54-07.506,32474, -0.135, -0.001, -0.693, 148.74, -112.23, -261.42, -19.125, 18.500, 16.142, 130.82, -84.07, 129.15, 0.683, -0.730, 0.038, 0.018
17-54-07.508,32477, -0.079, -0.026, -0.641, 152.59, -103.47, -248.12, -19.125, 18.500, 16.142, 131.83, -84.78, 130.41, 0.685, -0.727, 0.033, 0.016
17-54-07.510,32479, -0.045, 0.004, -0.615, 156.10, -94.32, -235.79, -19.125, 18.500, 16.142, 133.05, -85.46, 131.87, 0.688, -0.725, 0.028, 0.013
17-54-07.514,32482, -0.005, -0.079, -0.564, 159.24, -84.84, -224.17, -19.125, 18.500, 16.142, 134.17, -86.14, 133.22, 0.690, -0.723, 0.023, 0.011
17-54-07.516,32484, 0.008, -0.124, -0.542, 162.06, -74.94, -212.86, -20.833, 18.100, 15.308, 135.40, -86.80, 134.63, 0.693, -0.721, 0.019, 0.009
17-54-07.518,32487, -0.002, -0.124, -0.528, 164.44, -64.57, -201.57, -20.833, 18.100, 15.308, 136.79, -87.45, 136.19, 0.695, -0.718, 0.015, 0.007
17-54-07.520,32489, -0.023, -0.195, -0.495, 166.15, -53.69, -190.06, -20.833, 18.100, 15.308, 139.07, -88.05, 138.60, 0.698, -0.716, 0.011, 0.005
17-54-07.524,32492, -0.047, -0.211, -0.484, 167.08, -42.04, -178.23, -20.833, 18.100, 15.308, 141.62, -88.65, 141.26, 0.701, -0.714, 0.007, 0.003
17-54-07.526,32494, -0.101, -0.309, -0.469, 167.36, -29.69, -166.13, -22.100, 17.333, 13.933, 146.48, -89.24, 146.19, 0.703, -0.711, 0.004, 0.001
17-54-07.528,32497, -0.146, -0.318, -0.472, 167.24, -16.72, -153.91, -22.100, 17.333, 13.933, 170.44, -89.78, 170.19, 0.706, -0.708, 0.002, -0.001
17-54-07.530,32499, -0.183, -0.365, -0.466, 166.70, -3.26, -142.06, -22.100, 17.333, 13.933, -62.79, -89.64, -63.02, 0.708, -0.706, -0.001, -0.003
17-54-07.534,32502, -0.213, -0.380, -0.472, 165.96, 10.63, -131.20, -22.100, 17.333, 13.933, -48.17, -89.13, -48.44, 0.711, -0.704, -0.002, -0.006
17-54-07.536,32504, -0.244, -0.460, -0.472, 165.25, 24.82, -121.56, -23.600, 16.625, 12.333, -43.74, -88.62, -44.06, 0.713, -0.701, -0.004, -0.008
17-54-07.538,32507, -0.275, -0.525, -0.468, 165.28, 38.66, -112.74, -23.600, 16.625, 12.333, -41.14, -88.13, -41.56, 0.716, -0.698, -0.005, -0.010
17-54-07.542,32509, -0.307, -0.518, -0.464, 166.22, 51.45, -104.62, -23.600, 16.625, 12.333, -39.47, -87.68, -40.02, 0.718, -0.696, -0.006, -0.013
17-54-07.544,32512, -0.326, -0.538, -0.449, 168.05, 62.64, -97.26, -23.600, 16.625, 12.333, -37.71, -87.20, -38.41, 0.721, -0.693, -0.006, -0.015
17-54-07.546,32514, -0.354, -0.528, -0.448, 170.78, 71.89, -90.89, -24.267, 16.267, 11.100, -36.12, -86.72, -37.00, 0.723, -0.691, -0.007, -0.017
17-54-07.548,32517, -0.384, -0.571, -0.460, 174.66, 78.98, -85.29, -24.267, 16.267, 11.100, -34.64, -86.24, -35.72, 0.726, -0.688, -0.007, -0.020
17-54-07.550,32519, -0.409, -0.611, -0.463, 179.82, 84.19, -80.38, -24.267, 16.267, 11.100, -33.23, -85.79, -34.51, 0.728, -0.685, -0.007, -0.022
17-54-07.554,32522, -0.425, -0.614, -0.471, 185.77, 88.17, -76.34, -24.267, 16.267, 11.100, -31.87, -85.29, -33.37, 0.731, -0.682, -0.006, -0.025
17-54-07.556,32524, -0.431, -0.625, -0.459, 191.73, 91.67, -73.71, -24.142, 15.333, 9.642, -30.59, -84.79, -32.32, 0.734, -0.679, -0.006, -0.027
17-54-07.558,32527, -0.427, -0.598, -0.453, 197.32, 94.98, -72.52, -24.142, 15.333, 9.642, -29.42, -84.27, -31.38, 0.737, -0.676, -0.006, -0.030
17-54-07.562,32529, -0.412, -0.584, -0.430, 202.79, 97.86, -72.48, -24.142, 15.333, 9.642, -28.28, -83.77, -30.48, 0.739, -0.672, -0.005, -0.032
17-54-07.564,32532, -0.394, -0.585, -0.398, 208.70, 99.61, -73.11, -24.142, 15.333, 9.642, -27.32, -83.22, -29.76, 0.742, -0.669, -0.005, -0.035
17-54-07.566,32534, -0.389, -0.604, -0.370, 215.55, 99.50, -73.93, -24.225, 14.642, 7.792, -26.43, -82.66, -29.12, 0.746, -0.665, -0.005, -0.038
17-54-07.568,32537, -0.389, -0.623, -0.340, 223.43, 96.99, -74.66, -24.225, 14.642, 7.792, -25.61, -82.07, -28.54, 0.749, -0.662, -0.004, -0.040
17-54-07.572,32539, -0.381, -0.615, -0.285, 231.93, 91.84, -75.51, -24.225, 14.642, 7.792, -24.79, -81.50, -27.93, 0.752, -0.658, -0.004, -0.043
17-54-07.574,32542, -0.366, -0.567, -0.250, 240.21, 84.24, -77.04, -24.225, 14.642, 7.792, -24.10, -80.87, -27.46, 0.755, -0.654, -0.004, -0.045
17-54-07.577,32544, -0.332, -0.534, -0.205, 247.61, 74.71, -79.59, -23.917, 13.542, 5.958, -23.51, -80.23, -27.04, 0.759, -0.650, -0.004, -0.047
17-54-07.579,32547, -0.298, -0.501, -0.176, 254.01, 63.75, -83.17, -23.917, 13.542, 5.958, -23.01, -79.56, -26.70, 0.762, -0.645, -0.004, -0.050
17-54-07.581,32549, -0.236, -0.496, -0.121, 259.61, 51.68, -87.32, -23.917, 13.542, 5.958, -22.56, -78.90, -26.37, 0.766, -0.641, -0.005, -0.052
17-54-07.583,32552, -0.200, -0.500, -0.084, 264.84, 38.54, -91.58, -23.917, 13.542, 5.958, -22.26, -78.20, -26.16, 0.769, -0.637, -0.006, -0.054
17-54-07.587,32554, -0.168, -0.478, -0.054, 269.90, 24.31, -95.86, -24.750, 11.708, 3.583, -22.05, -77.49, -26.01, 0.773, -0.632, -0.007, -0.056
17-54-07.589,32557, -0.119, -0.454, -0.016, 274.71, 9.31, -100.32, -24.750, 11.708, 3.583, -21.92, -76.76, -25.90, 0.777, -0.627, -0.009, -0.057
17-54-07.591,32559, -0.068, -0.406, 0.026, 279.04, -6.16, -105.40, -24.750, 11.708, 3.583, -21.82, -76.03, -25.78, 0.780, -0.623, -0.010, -0.059
17-54-07.593,32562, -0.008, -0.376, 0.058, 282.54, -21.42, -111.36, -24.750, 11.708, 3.583, -21.85, -75.27, -25.77, 0.784, -0.618, -0.013, -0.061
17-54-07.595,32564, 0.042, -0.354, 0.087, 285.03, -35.89, -117.96, -24.917, 10.125, 1.500, -21.97, -74.50, -25.80, 0.787, -0.613, -0.015, -0.062
17-54-07.599,32567, 0.087, -0.302, 0.107, 286.76, -48.89, -124.76, -24.917, 10.125, 1.500, -22.16, -73.72, -25.87, 0.791, -0.608, -0.018, -0.063
17-54-07.601,32569, 0.154, -0.302, 0.133, 288.10, -59.96, -131.46, -24.917, 10.125, 1.500, -22.39, -72.94, -25.95, 0.795, -0.603, -0.021, -0.065
17-54-07.603,32572, 0.193, -0.286, 0.157, 289.31, -68.75, -137.65, -24.917, 10.125, 1.500, -22.69, -72.14, -26.09, 0.798, -0.598, -0.025, -0.066
17-54-07.607,32574, 0.198, -0.267, 0.176, 289.94, -75.08, -143.06, -25.500, 8.042, 0.083, -23.03, -71.33, -26.24, 0.802, -0.593, -0.028, -0.067
17-54-07.609,32577, 0.222, -0.254, 0.199, 289.16, -78.87, -147.25, -25.500, 8.042, 0.083, -23.38, -70.52, -26.41, 0.805, -0.588, -0.032, -0.069
17-54-07.611,32580, 0.266, -0.213, 0.235, 286.61, -79.96, -149.94, -25.500, 8.042, 0.083, -23.75, -69.71, -26.59, 0.809, -0.583, -0.036, -0.070
17-54-07.613,32582, 0.301, -0.228, 0.262, 282.39, -78.31, -150.90, -25.500, 8.042, 0.083, -24.10, -68.91, -26.76, 0.812, -0.578, -0.039, -0.072
17-54-07.615,32585, 0.334, -0.222, 0.286, 276.91, -74.12, -149.90, -26.250, 5.767, -1.267, -24.43, -68.13, -26.91, 0.815, -0.573, -0.043, -0.073
17-54-07.619,32587, 0.363, -0.201, 0.308, 270.53, -67.88, -146.81, -26.250, 5.767, -1.267, -24.73, -67.36, -27.05, 0.818, -0.568, -0.047, -0.075
17-54-07.621,32590, 0.388, -0.202, 0.331, 263.53, -60.43, -141.54, -26.250, 5.767, -1.267, -25.01, -66.60, -27.19, 0.821, -0.564, -0.050, -0.076
17-54-07.623,32592, 0.399, -0.218, 0.347, 256.06, -52.22, -134.24, -26.250, 5.767, -1.267, -25.22, -65.88, -27.27, 0.824, -0.559, -0.053, -0.078
17-54-07.627,32595, 0.405, -0.285, 0.365, 248.46, -43.64, -125.29, -27.125, 3.767, -3.225, -25.37, -65.18, -27.31, 0.827, -0.554, -0.056, -0.079
17-54-07.629,32597, 0.395, -0.327, 0.383, 240.83, -34.88, -115.34, -27.125, 3.767, -3.225, -25.46, -64.51, -27.32, 0.829, -0.550, -0.058, -0.080
17-54-07.631,32600, 0.385, -0.341, 0.392, 233.11, -26.09, -105.12, -27.125, 3.767, -3.225, -25.53, -63.86, -27.31, 0.832, -0.545, -0.060, -0.082
17-54-07.633,32602, 0.384, -0.311, 0.404, 225.10, -17.25, -95.53, -27.125, 3.767, -3.225, -25.52, -63.25, -27.25, 0.834, -0.541, -0.062, -0.083
17-54-07.637,32605, 0.390, -0.296, 0.402, 217.08, -8.24, -87.34, -27.350, 1.542, -4.458, -25.47, -62.66, -27.17, 0.837, -0.537, -0.064, -0.084
17-54-07.639,32607, 0.390, -0.363, 0.394, 209.81, 0.97, -80.57, -27.350, 1.542, -4.458, -25.38, -62.10, -27.08, 0.839, -0.533, -0.065, -0.086
17-54-07.641,32610, 0.376, -0.399, 0.381, 204.09, 10.26, -74.70, -27.350, 1.542, -4.458, -25.29, -61.54, -27.00, 0.841, -0.529, -0.066, -0.087
17-54-07.643,32612, 0.356, -0.440, 0.363, 200.22, 19.35, -68.88, -27.350, 1.542, -4.458, -25.14, -61.01, -26.88, 0.844, -0.525, -0.067, -0.088
17-54-07.647,32615, 0.327, -0.458, 0.353, 197.94, 27.78, -62.97, -27.392, 0.267, -5.433, -24.95, -60.50, -26.74, 0.846, -0.522, -0.068, -0.089
17-54-07.649,32617, 0.294, -0.485, 0.332, 196.82, 35.27, -57.52, -27.392, 0.267, -5.433, -24.73, -59.99, -26.59, 0.848, -0.518, -0.068, -0.090
17-54-07.651,32620, 0.262, -0.434, 0.298, 196.66, 41.81, -53.32, -27.392, 0.267, -5.433, -24.51, -59.47, -26.45, 0.850, -0.514, -0.069, -0.092
17-54-07.655,32622, 0.246, -0.376, 0.274, 197.26, 47.69, -51.03, -27.392, 0.267, -5.433, -24.24, -58.97, -26.28, 0.852, -0.510, -0.069, -0.093
17-54-07.657,32625, 0.241, -0.368, 0.239, 198.68, 53.31, -50.65, -27.042, -1.892, -6.975, -23.96, -58.47, -26.11, 0.854, -0.506, -0.069, -0.094
17-54-07.659,32627, 0.233, -0.423, 0.217, 201.08, 58.96, -51.34, -27.042, -1.892, -6.975, -23.68, -57.96, -25.95, 0.857, -0.502, -0.068, -0.095
17-54-07.661,32630, 0.221, -0.451, 0.197, 204.36, 64.80, -52.01, -27.042, -1.892, -6.975, -23.40, -57.43, -25.80, 0.859, -0.498, -0.068, -0.097
17-54-07.665,32632, 0.209, -0.433, 0.195, 207.90, 70.58, -51.93, -27.042, -1.892, -6.975, -23.09, -56.90, -25.65, 0.861, -0.494, -0.068, -0.098
17-54-07.667,32635, 0.204, -0.376, 0.189, 210.86, 76.16, -51.36, -26.475, -3.642, -8.183, -22.77, -56.36, -25.49, 0.863, -0.490, -0.068, -0.100
17-54-07.669,32637, 0.217, -0.286, 0.192, 212.83, 81.42, -50.92, -26.475, -3.642, -8.183, -22.44, -55.82, -25.33, 0.866, -0.486, -0.067, -0.101
17-54-07.671,32640, 0.241, -0.231, 0.214, 214.18, 86.54, -51.00, -26.475, -3.642, -8.183, -22.11, -55.28, -25.20, 0.868, -0.481, -0.067, -0.103
17-54-07.673,32642, 0.258, -0.252, 0.255, 215.63, 91.67, -51.07, -26.475, -3.642, -8.183, -21.77, -54.73, -25.05, 0.870, -0.477, -0.066, -0.104
17-54-07.677,32645, 0.252, -0.362, 0.317, 217.53, 96.66, -50.22, -25.808, -5.600, -9.250, -21.41, -54.18, -24.91, 0.872, -0.473, -0.065, -0.106
17-54-07.679,32647, 0.234, -0.452, 0.414, 219.64, 100.84, -47.76, -25.808, -5.600, -9.250, -21.04, -53.63, -24.76, 0.875, -0.468, -0.064, -0.108
17-54-07.681,32650, 0.257, -0.397, 0.430, 220.81, 103.43, -44.09, -25.808, -5.600, -9.250, -20.67, -53.07, -24.62, 0.877, -0.464, -0.063, -0.109
17-54-07.683,32652, 0.262, -0.407, 0.490, 219.83, 103.89, -40.99, -25.808, -5.600, -9.250, -20.29, -52.52, -24.46, 0.879, -0.459, -0.062, -0.111
17-54-07.687,32655, 0.259, -0.436, 0.610, 215.96, 102.41, -40.42, -24.475, -7.917, -10.625, -19.91, -51.97, -24.31, 0.881, -0.455, -0.061, -0.112
17-54-07.689,32657, 0.268, -0.454, 0.769, 209.62, 99.38, -43.09, -24.475, -7.917, -10.625, -19.57, -51.44, -24.19, 0.884, -0.450, -0.060, -0.114
17-54-07.691,32660, 0.297, -0.390, 0.860, 202.41, 94.99, -48.12, -24.475, -7.917, -10.625, -19.27, -50.92, -24.11, 0.886, -0.446, -0.059, -0.116
17-54-07.695,32662, 0.367, -0.311, 0.955, 196.61, 88.81, -53.90, -24.475, -7.917, -10.625, -19.01, -50.41, -24.06, 0.887, -0.442, -0.059, -0.117
17-54-07.697,32665, 0.423, -0.390, 0.986, 194.17, 80.35, -58.77, -24.000, -9.542, -11.333, -18.79, -49.90, -24.03, 0.889, -0.438, -0.058, -0.119
17-54-07.699,32667, 0.474, -0.393, 0.993, 195.72, 69.70, -61.60, -24.000, -9.542, -11.333, -18.60, -49.39, -24.01, 0.891, -0.434, -0.058, -0.120
17-54-07.701,32670, 0.504, -0.392, 1.020, 200.28, 57.65, -62.05, -24.000, -9.542, -11.333, -18.45, -48.85, -24.00, 0.893, -0.430, -0.058, -0.122
17-54-07.705,32672, 0.522, -0.365, 1.016, 205.45, 45.65, -60.53, -24.000, -9.542, -11.333, -18.31, -48.31, -23.97, 0.895, -0.425, -0.058, -0.123
17-54-07.707,32675, 0.539, -0.335, 1.007, 208.70, 35.39, -57.83, -22.725, -11.708, -11.933, -18.19, -47.77, -23.93, 0.897, -0.421, -0.059, -0.125
17-54-07.709,32677, 0.554, -0.293, 0.975, 208.67, 28.02, -54.40, -22.725, -11.708, -11.933, -18.09, -47.24, -23.88, 0.898, -0.417, -0.059, -0.126
17-54-07.711,32680, 0.555, -0.319, 0.954, 205.59, 23.86, -50.38, -22.725, -11.708, -11.933, -17.99, -46.69, -23.83, 0.900, -0.413, -0.060, -0.127
17-54-07.715,32682, 0.521, -0.335, 0.921, 200.87, 22.27, -45.72, -22.725, -11.708, -11.933, -17.89, -46.18, -23.76, 0.902, -0.409, -0.060, -0.127
17-54-07.717,32685, 0.488, -0.314, 0.897, 195.50, 22.14, -40.29, -22.142, -13.625, -12.475, -17.78, -45.68, -23.68, 0.903, -0.405, -0.061, -0.128
17-54-07.719,32687, 0.439, -0.313, 0.851, 189.82, 22.63, -34.18, -22.142, -13.625, -12.475, -17.66, -45.20, -23.60, 0.905, -0.401, -0.061, -0.129
17-54-07.721,32690, 0.406, -0.300, 0.819, 183.72, 23.51, -27.80, -22.142, -13.625, -12.475, -17.54, -44.72, -23.50, 0.907, -0.397, -0.061, -0.129
17-54-07.725,32692, 0.376, -0.272, 0.773, 177.31, 25.00, -21.67, -22.142, -13.625, -12.475, -17.40, -44.28, -23.39, 0.908, -0.393, -0.062, -0.130
17-54-07.727,32695, 0.360, -0.273, 0.745, 170.97, 27.18, -16.11, -21.625, -15.333, -12.875, -17.25, -43.86, -23.27, 0.910, -0.390, -0.062, -0.130
17-54-07.729,32697, 0.340, -0.254, 0.704, 165.30, 30.01, -11.23, -21.625, -15.333, -12.875, -17.08, -43.46, -23.13, 0.911, -0.386, -0.062, -0.130
17-54-07.731,32700, 0.316, -0.256, 0.669, 160.75, 33.03, -7.00, -21.625, -15.333, -12.875, -16.92, -43.04, -23.01, 0.912, -0.383, -0.062, -0.131
17-54-07.735,32702, 0.299, -0.257, 0.652, 157.75, 35.77, -3.24, -21.625, -15.333, -12.875, -16.73, -42.66, -22.86, 0.914, -0.380, -0.061, -0.131
17-54-07.737,32705, 0.286, -0.223, 0.635, 156.28, 37.82, 0.14, -21.058, -17.167, -13.625, -16.53, -42.29, -22.71, 0.915, -0.376, -0.061, -0.131
17-54-07.739,32707, 0.273, -0.182, 0.600, 156.33, 39.04, 3.11, -21.058, -17.167, -13.625, -16.33, -41.92, -22.55, 0.916, -0.373, -0.061, -0.131
17-54-07.741,32710, 0.254, -0.179, 0.571, 157.80, 39.61, 5.52, -21.058, -17.167, -13.625, -16.13, -41.52, -22.39, 0.918, -0.370, -0.061, -0.131
17-54-07.745,32712, 0.238, -0.190, 0.560, 160.65, 39.72, 7.54, -21.058, -17.167, -13.625, -15.92, -41.14, -22.22, 0.919, -0.366, -0.060, -0.131
17-54-07.746,32715, 0.207, -0.278, 0.560, 164.83, 39.42, 9.19, -20.708, -18.225, -13.975, -15.70, -40.75, -22.04, 0.921, -0.363, -0.060, -0.131
17-54-07.748,32717, 0.160, -0.323, 0.579, 169.95, 38.68, 10.30, -20.708, -18.225, -13.975, -15.49, -40.35, -21.86, 0.922, -0.359, -0.059, -0.131
17-54-07.750,32720, 0.127, -0.325, 0.618, 175.61, 37.28, 10.33, -20.708, -18.225, -13.975, -15.29, -39.91, -21.68, 0.924, -0.356, -0.059, -0.131
17-54-07.754,32722, 0.130, -0.272, 0.682, 181.32, 34.94, 8.47, -20.708, -18.225, -13.975, -15.08, -39.48, -21.50, 0.925, -0.352, -0.059, -0.131
17-54-07.756,32725, 0.122, -0.327, 0.724, 187.16, 31.35, 4.29, -19.767, -19.350, -13.933, -14.90, -39.03, -21.33, 0.926, -0.348, -0.059, -0.130
17-54-07.758,32727, 0.106, -0.412, 0.797, 193.47, 26.31, -1.85, -19.767, -19.350, -13.933, -14.74, -38.56, -21.18, 0.928, -0.344, -0.059, -0.130
17-54-07.760,32730, 0.098, -0.469, 0.883, 200.25, 19.79, -9.16, -19.767, -19.350, -13.933, -14.60, -38.06, -21.04, 0.929, -0.340, -0.059, -0.130
17-54-07.764,32732, 0.106, -0.474, 0.971, 206.97, 11.88, -16.96, -19.767, -19.350, -13.933, -14.50, -37.55, -20.93, 0.931, -0.336, -0.060, -0.131
17-54-07.766,32735, 0.117, -0.465, 1.039, 212.69, 2.95, -25.13, -19.083, -21.183, -14.100, -14.44, -37.02, -20.84, 0.932, -0.331, -0.060, -0.131
17-54-07.768,32737, 0.158, -0.493, 1.125, 216.64, -6.47, -33.38, -19.083, -21.183, -14.100, -14.42, -36.47, -20.77, 0.934, -0.327, -0.061, -0.131
17-54-07.770,32740, 0.191, -0.519, 1.183, 218.30, -15.60, -41.16, -19.083, -21.183, -14.100, -14.42, -35.91, -20.72, 0.935, -0.322, -0.062, -0.132
17-54-07.774,32742, 0.217, -0.588, 1.253, 217.66, -23.63, -47.90, -19.083, -21.183, -14.100, -14.47, -35.35, -20.70, 0.937, -0.318, -0.064, -0.132
17-54-07.776,32745, 0.229, -0.679, 1.299, 215.01, -29.97, -53.40, -18.542, -22.850, -14.333, -14.54, -34.80, -20.69, 0.938, -0.314, -0.066, -0.133
17-54-07.778,32747, 0.280, -0.583, 1.359, 209.78, -34.02, -57.97, -18.542, -22.850, -14.333, -14.63, -34.26, -20.70, 0.939, -0.309, -0.067, -0.133
17-54-07.780,32750, 0.325, -0.507, 1.374, 201.18, -35.39, -61.70, -18.542, -22.850, -14.333, -14.73, -33.72, -20.73, 0.940, -0.305, -0.069, -0.134
17-54-07.784,32752, 0.401, -0.440, 1.377, 189.01, -33.85, -64.57, -18.542, -22.850, -14.333, -14.83, -33.23, -20.77, 0.941, -0.301, -0.071, -0.135
17-54-07.786,32755, 0.453, -0.435, 1.364, 174.55, -29.69, -66.20, -18.375, -24.517, -14.767, -14.94, -32.76, -20.83, 0.942, -0.298, -0.072, -0.136
17-54-07.788,32757, 0.501, -0.397, 1.370, 159.38, -23.43, -66.30, -18.375, -24.517, -14.767, -15.04, -32.33, -20.89, 0.943, -0.294, -0.074, -0.137
17-54-07.790,32760, 0.515, -0.309, 1.351, 144.63, -16.07, -64.76, -18.375, -24.517, -14.767, -15.11, -31.93, -20.97, 0.944, -0.291, -0.075, -0.138
17-54-07.794,32762, 0.516, -0.219, 1.303, 130.82, -8.53, -61.81, -18.375, -24.517, -14.767, -15.17, -31.58, -21.04, 0.944, -0.288, -0.076, -0.139
17-54-07.796,32765, 0.520, -0.096, 1.251, 118.41, -1.79, -57.90, -18.058, -25.017, -14.250, -15.22, -31.25, -21.11, 0.945, -0.286, -0.076, -0.140
17-54-07.798,32767, 0.529, -0.012, 1.165, 107.92, 3.55, -53.17, -18.058, -25.017, -14.250, -15.24, -30.96, -21.18, 0.945, -0.284, -0.077, -0.141
17-54-07.800,32770, 0.532, 0.021, 1.117, 100.23, 7.21, -47.52, -18.058, -25.017, -14.250, -15.26, -30.67, -21.24, 0.946, -0.281, -0.078, -0.142
17-54-07.804,32772, 0.516, 0.031, 1.073, 95.92, 9.13, -40.91, -18.058, -25.017, -14.250, -15.26, -30.41, -21.28, 0.946, -0.279, -0.078, -0.142
17-54-07.806,32775, 0.475, 0.032, 1.034, 95.03, 9.00, -34.00, -17.708, -25.833, -13.975, -15.25, -30.16, -21.31, 0.947, -0.277, -0.078, -0.143
17-54-07.808,32777, 0.418, 0.067, 0.989, 96.55, 6.46, -27.65, -17.708, -25.833, -13.975, -15.23, -29.91, -21.31, 0.947, -0.275, -0.079, -0.143
17-54-07.810,32780, 0.386, 0.091, 0.966, 99.05, 1.55, -22.38, -17.708, -25.833, -13.975, -15.24, -29.61, -21.31, 0.948, -0.273, -0.079, -0.144
17-54-07.814,32782, 0.328, 0.108, 0.904, 101.13, -5.17, -18.13, -17.708, -25.833, -13.975, -15.24, -29.35, -21.28, 0.949, -0.271, -0.080, -0.144
17-54-07.816,32785, 0.286, 0.103, 0.854, 102.20, -12.58, -14.49, -17.583, -26.767, -14.017, -15.25, -29.10, -21.24, 0.949, -0.268, -0.080, -0.144
